,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11
0,0.30696842769955074,0.07196431614814554,0.016870994967062587,0.00395516120355917,0.0009272304489032756,0.00021737581641095166,5.096072491328912e-05,1.1947445648445676e-05,2.8027804808415272e-06,6.650665533667778e-07,1.9001901196284976e-07
1,3.9493618855671437,0.9277615339142649,0.21750029746769994,0.05098980469039642,0.011953823639046773,0.002802401685281346,0.0006569839446954094,0.00015402606581969996,3.613335142957235e-05,8.57401560718656e-06,2.4497187567849466e-06
2,3.943430603374915,0.9339376009878554,0.2189481872288,0.05132924154169857,0.01203339970885065,0.002821057148078953,0.0006613574574586543,0.0001550514104478527,3.637388953280789e-05,8.631092434750842e-06,2.466026421803314e-06
3,3.9327240434327786,0.9450631131103545,0.2215564029261065,0.05194070005714069,0.01217674733098062,0.0028546629323057005,0.0006692358643446293,0.00015689845712840584,3.680719274027227e-05,8.733910147994229e-06,2.495402897405397e-06
4,3.9171903387026483,0.9611524510872509,0.22532831593190294,0.052824970606244255,0.012384051796225391,0.002903262476706341,0.0006806293489027381,0.0001595695933542128,3.743382111870846e-05,8.882601629571597e-06,2.5378861816458987e-06
5,3.8967545709673876,0.9822256037205955,0.2302686123321974,0.0539831517742556,0.012655570651951003,0.0029669161595442628,0.0006955520660406266,0.00016306813759257448,3.825455314629838e-05,9.077351608215257e-06,2.593529040266596e-06
6,3.8713188109793277,1.0083072834182678,0.23638308559426774,0.05541660175593096,0.012991622307397676,0.0030456986273302887,0.0007140215155559058,0.00016739819265183402,3.927035136673678e-05,9.318388461342186e-06,2.662396707535475e-06
7,3.8407622333297957,1.0394257245729495,0.24367835486386075,0.05712687231442228,0.013392570550980254,0.003139695164951721,0.0007360576913139892,0.00017256444593735526,4.048231535370577e-05,9.605973134867265e-06,2.744563755850793e-06
8,2.4600041601238978,0.6909013408517585,0.1619718447714732,0.03797196061981159,0.008901978017646266,0.0020869404595727325,0.0004892540504336839,0.00011470276735939128,2.6908402686230783e-05,6.385044718036737e-06,1.8242984901093887e-06
9,1.09592633538638,0.3236828818759595,0.07588277862329296,0.01778962192887467,0.0041705200565926685,0.0009777183257949893,0.00022921240943438043,5.373751664469056e-05,1.2606415447273635e-05,2.99135280879419e-06,8.546722391687301e-07
10,1.0832078804533305,0.3340997173734785,0.07832485531710442,0.018362131553485185,0.004304736673532932,0.0010091834774156637,0.00023658897487115898,5.546690950720561e-05,1.3012117944870384e-05,3.0876212208362123e-06,8.821774984888897e-07
11,1.0704517593100356,0.34452141362786415,0.08076807154518104,0.018934908325457578,0.004439015919340938,0.0010406633115041296,0.00024396898241703532,5.7197109375183127e-05,1.3418009769521166e-05,3.1839345372584483e-06,9.096955888952429e-07
12,1.0576586456593966,0.3549472872277255,0.08321226709160351,0.01950791468447085,0.00457334898848703,0.0010721557637057499,0.00025135194810749087,5.892800275850579e-05,1.3824064286331695e-05,3.2802864530543817e-06,9.372247152737323e-07
13,1.044829225743443,0.36537665055842533,0.08565728075503222,0.02008111283921792,0.0047077270213759,0.0011036587569762876,0.0002587373849890982,6.0659475486150964e-05,1.4230254692392076e-05,3.3766706101599377e-06,9.647630382956685e-07
