,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11
0,3.432303315696031,0.8461225333399239,0.19836121241114207,0.046502922510234114,0.010901938884932526,0.0025558024720057524,0.000599172239110317,0.00014047260399643085,3.2954478897064647e-05,7.822551031968317e-06,2.2470007354534083e-06
1,1.4347038057918637,0.4417675659540072,0.1035660280087342,0.024279560085307735,0.00569199237517876,0.0013344056030189532,0.00031283283840815895,7.334216983118296e-05,1.7206925858554812e-05,4.08899653983923e-06,1.1935586100817909e-06
2,0.9768342572844484,0.4201584571209224,0.09850008441505859,0.023091922746819305,0.005413567945652314,0.0012691330086000495,0.0002975305930684045,6.975466022531834e-05,1.636537793300956e-05,3.889540510226653e-06,1.1375543835055348e-06
3,0.3214272824990626,0.1766457066869024,0.041412035686502494,0.009708453902339782,0.0022760068740405345,0.000533577030831287,0.00012508976468891692,2.932691029817729e-05,6.8813316427205784e-06,1.6390821033594351e-06,4.945378381758126e-07
4,0.204453933184578,0.15133995185738225,0.03547946680767213,0.008317648777160501,0.0019499526895971453,0.0004571383260577598,0.00010716977767029939,2.5125673467292043e-05,5.8957529453461005e-06,1.4052147995966993e-06,4.277136544692972e-07
5,0.1779333981600323,0.1716322871945745,0.04023671186561736,0.009432916200674003,0.0022114110374420546,0.0005184334678286627,0.00012153956780860159,2.8494587300473653e-05,6.686075032780004e-06,1.59275037342681e-06,4.813016469127795e-07
6,0.15136609313216978,0.19186154531675764,0.044979169381138974,0.010544716898348173,0.002472056661458908,0.0005795380782238489,0.00013586469056537027,3.185302931428363e-05,7.473941381781302e-06,1.7797069030043745e-06,5.347396904429758e-07
7,0.12477773609090977,0.21200846038687612,0.04970232275689268,0.011651992019148471,0.0027316413293095,0.0006403939627700782,0.00015013150316455653,3.5197801458497315e-05,8.258603412691734e-06,1.9659139096781965e-06,5.880091736474747e-07
8,0.09819401983290792,0.23205420125128995,0.05440174827821961,0.012753704487048607,0.0029899219134966364,0.000700944123713234,0.00016432664323459117,3.852577086822722e-05,9.039325673472032e-06,2.1511946834816167e-06,6.410503973406813e-07
9,-0.8590312864217167,-2.8010739591312297,-0.6566713528237487,-0.15394711793302343,-0.036090679472671215,-0.008460939693990093,-0.001983549150280215,-0.00046503148225863345,-0.00010909251987905728,-2.588485717132345e-05,-7.3893452799269185e-06
10,0.07193297748980633,0.251765312548139,0.05902274277365557,0.013837029933216644,0.003243891925813285,0.0007604837329724766,0.00017828487250376874,4.179819330613493e-05,9.806997420862373e-06,2.3332951082409184e-06,6.92830533659361e-07
11,0.07193297748980633,0.251765312548139,0.05902274277365557,0.013837029933216644,0.003243891925813285,0.0007604837329724766,0.00017828487250376874,4.179819330613493e-05,9.806997420862373e-06,2.3332951082409184e-06,6.92830533659361e-07
12,0.6342898541376828,2.220014279666961,0.5397979308777378,0.1265478264263641,0.02966731110818522,0.0069550735604939915,0.0016305199140328884,0.0003822660526715536,8.967732301667235e-05,2.1281900931631004e-05,6.0912311637382645e-06
13,0.4670401198444759,1.634640173428758,0.484217779672067,0.11351786779471411,0.0266126254041817,0.006238946524102232,0.0014626339543000165,0.00034290627026185334,8.0444261895871e-05,1.9092908254689614e-05,5.473825260115906e-06
14,0.23328537766896046,0.81649861564425,0.36213693288529725,0.0848977757465583,0.019903057974232044,0.004665985137502275,0.001093875144542795,0.00025645301294193276,6.016341372759842e-05,1.4282348854523887e-05,4.107156132948476e-06
15,0.10890076870583902,0.38115253014088435,0.21937729343306403,0.05142983929732033,0.012056983404876173,0.002826586024642937,0.0006626537060316416,0.00015535565251994604,3.644673031387252e-05,8.654633878193254e-06,2.499122145522659e-06
16,3.226417412176316,0.950500876885917,0.3213350740104107,0.0753323689889713,0.017660586439983576,0.004140269990964085,0.0009706285193552565,0.00022755834613560994,5.338403825426035e-05,1.2669826019624344e-05,3.630178849238597e-06
