,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11
0,2.4916338138638254,0.5862454273787921,0.13743677678251126,0.032220068142477534,0.007553529858615522,0.0017708162212206947,0.0004151431368572654,9.732789459720763e-05,2.2832388790376793e-05,5.417854972753311e-06,1.5479585684439635e-06
1,3.928236305646989,0.9497061787203563,0.22264490262611752,0.05219588309713811,0.012236571310987163,0.002868687802292622,0.0006725237992686227,0.00015766929436223913,3.6988025330504206e-05,8.77681957639469e-06,2.507662739396999e-06
2,3.877039785402667,1.0024159910701909,0.23500195715626523,0.055092816132982426,0.012915715442144182,0.0030279033566584413,0.0007098496628267624,0.00016642012603280894,3.904090432176304e-05,9.26394340716712e-06,2.6468409813083404e-06
3,2.1888666589120485,0.6154011427056215,0.1442719133177716,0.033822467224335614,0.007929189191682964,0.001858884138219157,0.00043578943028467195,0.00010216829804152934,2.39679108783351e-05,5.687300885335134e-06,1.6249431118640523e-06
4,1.0736361548681541,0.34191652245747917,0.08015739241728316,0.018791743420294167,0.004405452973995492,0.0010327949626422182,0.00024212435789360706,5.67646478798987e-05,1.331655756682242e-05,3.1598611345471814e-06,9.028174758561214e-07
5,1.041608528856089,0.3679850298893113,0.08626877763180177,0.020224469453794015,0.004741334910217361,0.0011115376421991427,0.00026058447961422964,6.109251608169313e-05,1.4331842752506141e-05,3.400776250643656e-06,9.716503656640895e-07
6,1.009359507781032,0.39406992721044326,0.09238400521925778,0.02165809627615395,0.005077428023402266,0.0011903298291270701,0.00027905620765098047,6.542310532268153e-05,1.5347766266599994e-05,3.64184284606921e-06,1.040526539828157e-06
7,0.976900379425623,0.42016030379846214,0.09850051734170426,0.023092024239204326,0.005413591734666575,0.0012691385667696164,0.0002975318157798988,6.97546042319706e-05,1.6363903199416542e-05,3.882960090239962e-06,1.1094171739454597e-06
8,0.9442428800917165,0.44624513840063995,0.10461573022560208,0.02452564761452788,0.005749684039745957,0.0013479305642643746,0.0003160034994039361,7.408518303830586e-05,1.7379824255176856e-05,4.124026098495204e-06,1.1782931783253405e-06
9,0.5112771373232575,0.26114470342935225,0.06122160555457044,0.01435252156620854,0.003364741493324654,0.0007888151537303,0.00018492669843605186,4.335498920275276e-05,1.017075294184915e-05,2.413399011693507e-06,6.895425815909739e-07
10,0.23090573753134275,0.13100496207166262,0.030712222029872588,0.007200037062688862,0.0016879447521910376,0.0003957143221416247,9.276969740825019e-05,2.1749316161014765e-05,5.1022252782926715e-06,1.2106975408985754e-06,3.459135965043103e-07
11,0.2220989713045824,0.1377874538209191,0.03230227930115609,0.007572803034278897,0.0017753343531086753,0.00041620155470395204,9.757264300870521e-05,2.2875338823726654e-05,5.366381681264177e-06,1.2733787145500664e-06,3.6382249972470863e-07
12,0.2132822843767756,0.1445665646694762,0.03389154396910471,0.00794538319148701,0.0018626803925329005,0.00043667857489600983,0.00010237319447173193,2.4000800204677477e-05,5.630406416598889e-06,1.3360286514483734e-06,3.817224822009635e-07
13,0.20445661366762496,0.15134156473493054,0.03547984492330146,0.00831773741990215,0.0019499734662201894,0.0004571431780489109,0.0001071708349247456,2.5125579120403966e-05,5.8942710525198725e-06,1.398640599134904e-06,3.996116055636101e-07
14,0.1956229005393459,0.15811172544662425,0.0370670113608616,0.00868982567726093,0.0020372041868276193,0.0004775931634058782,0.00011196504845019755,2.6249554599673087e-05,6.157947213844928e-06,1.461207826374089e-06,4.174879526662068e-07
15,0.1867820901267409,0.1648763200693124,0.03865287290923254,0.009061608022197756,0.0021243631906617886,0.0004980263357882528,0.00011675532040745766,2.737260600728302e-05,6.421406585523749e-06,1.5237236090047014e-06,4.353496169738236e-07
16,0.1779351306615785,0.17163462422448916,0.040237259748293445,0.009433044642828698,0.0022114411444489647,0.0005184405071836838,0.0001215411378431262,2.8494613075897668e-05,6.6846209586211465e-06,1.5861812511628773e-06,4.53194649505484e-07
17,0.16908297279283413,0.17838591640871032,0.04182000273201625,0.009804095885314145,0.002298428751882382,0.0005388334981609953,0.0001263219898199906,2.9615456022773315e-05,6.9475622550772445e-06,1.6485741029679702e-06,4.710211790979635e-07
18,0.16022656890398784,0.18512947850784148,0.04340093350887795,0.010174722282074814,0.0023853167603888536,0.0005592031396069385,0.00013109736783794884,3.0735015627576344e-05,7.210202488798601e-06,1.710895511002164e-06,4.888272956791617e-07
19,0.151366872428695,0.19186459630627256,0.0449798846413463,0.010544884579756613,0.002472095967545196,0.0005795472741481333,0.00013586676610990872,3.1853173317275375e-05,7.472513825790106e-06,1.7731388819795414e-06,5.066111139371721e-07
20,0.14250483716600432,0.19859055998995662,0.046556689723777196,0.01091454376700452,0.0025587572277245728,0.0005998637577180353,0.00014062968200747136,3.2969811265181995e-05,7.734468654898398e-06,1.8352976544487197e-06,5.243707662459407e-07
21,0.13364141659657655,0.20530666464275255,0.04813118349874515,0.011283661101592663,0.002645291458371437,0.0006201504610602336,0.00014538561634390472,3.408481241571098e-05,7.996039513531274e-06,1.897365327090217e-06,5.421043885165844e-07
22,0.12477756320096238,0.21201221073472812,0.04970320197156627,0.01165219813731391,0.0027316896463401388,0.0006404052711256324,0.00015013407372786096,3.5198060640015786e-05,8.257199126566573e-06,1.9593353950473794e-06,5.598101201973904e-07
23,0.11591422778170704,0.21870650460197344,0.051272582522759055,0.012020116750402512,0.0028179428540248417,0.0006606260926783268,0.0001548745629949109,3.630944078904612e-05,8.517920508930122e-06,2.0212014878760343e-06,5.774861431826927e-07
24,0.10705235878968553,0.22538885891654253,0.052839164018188355,0.012387379165277648,0.0029040422255142027,0.0006808108495477615,0.00015960659740562583,3.741883874306833e-05,8.778176891315148e-06,2.0829572351320103e-06,5.951306464411667e-07
25,0.09819290165678374,0.23205859314639143,0.054402786916956124,0.012753947979880168,0.00298997899245246,0.0007009574861143418,0.00016432969503112887,3.852614151778049e-05,9.03794175201682e-06,2.144596358337569e-06,6.12741826015828e-07
26,0.08933679813560755,0.23871503400366176,0.05596329337643421,0.013119786190273616,0.0030757444797696507,0.0007210639686500218,0.0001690433791174238,3.9631237331518676e-05,9.297188887675657e-06,2.2061126214610204e-06,6.303179027098872e-07
