,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11
0,2.2860533227254476,0.7051342330199536,0.1975233190930779,0.05533054548841137,0.015499281037316683,0.004341686505271407,0.0012162120079929294,0.00034072972550946306,9.559743523113489e-05,2.7320400144128335e-05,9.586105322949392e-06
1,0.6169231170318932,0.30176968042769686,0.0845322012299,0.023679294307435327,0.006633081853734155,0.0018580708294349947,0.0005204908396113404,0.00014581890307398742,4.091193722785973e-05,1.1692055261335144e-05,4.102475538406525e-06
2,0.18613178873147251,0.15518433843745463,0.043470482872671426,0.01217702062233872,0.003411046523337942,0.0009555084925239841,0.00026766117289126243,7.498702312242461e-05,2.103886614131838e-05,6.012611537289203e-06,2.1096882690661457e-06
3,0.13922176870675898,0.18879844976274698,0.052886521020329626,0.014814656165532491,0.004149905216979213,0.0011624789198469842,0.0003256386244457519,9.122978427577903e-05,2.5596045018960558e-05,7.31498905006438e-06,2.5666628350038857e-06
4,-0.42612188268616996,-1.1794332979987712,-0.330384725007429,-0.09254789327982299,-0.025924664119867664,-0.0072620635816642316,-0.002034280669538491,-0.0005699169960455021,-0.00015989976523800314,-4.569710011825952e-05,-1.6034070206875262e-05
5,0.08080806692271061,0.23030299072968008,0.0645128388266791,0.018071438753030005,0.0050622003724961,0.0014180326810905462,0.00039722544969273283,0.00011128530022908461,3.1222956152059214e-05,8.92308097752297e-06,3.1309056334681174e-06
6,0.6177996036927329,1.7607288705242596,0.5462629425212475,0.15302004203141495,0.04286421929970286,0.012007202272456554,0.0033635094492566256,0.0009423091071919041,0.0002643806134341962,7.555625453165332e-05,2.6510966516663895e-05
7,0.1940562623511243,0.5530603477006797,0.2875195088012031,0.08054042091624994,0.022561111726369973,0.006319859230279892,0.0017703463102097493,0.0004959740640400977,0.00013915383635127436,3.976820593003954e-05,1.3953756475207735e-05
8,2.3083641668756982,0.8452300132334466,0.3354613155933555,0.09396995588806867,0.026323014575715804,0.007373650228447731,0.002065538803808594,0.0005786741662043769,0.00016235673609522145,4.639926777414965e-05,1.6280444844437406e-05
9,0.6830093363485776,0.4254793737414104,0.2644787057767636,0.07408619462192317,0.02075314351764761,0.005813407921028384,0.0016284769783245965,0.00045622844551858707,0.0001280025369279923,3.6581321656763244e-05,1.2835551468778173e-05
10,0.08896763246073483,-0.12679795413357087,-0.9173293314155191,-0.25696374753518525,-0.07198109659492515,-0.020163474355280868,-0.0056482796729015634,-0.0015824023853806726,-0.00044396951080640586,-0.00012688023121890454,-4.451937936566859e-05
