,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11
0,0.8529749724687566,0.3264420629704291,0.07652962879640815,0.01794126661338417,0.004206070963793781,0.0009860527236579268,0.00023116629264050988,5.419559320255601e-05,1.2713876744317e-05,3.0168521177635245e-06,8.619577552591463e-07
1,0.10331805917774516,0.3733520375851722,0.14016322171187945,0.032859243794492024,0.007703375363303178,0.0018059453403653529,0.0004233786683294886,9.925866706502651e-05,2.3285333432844603e-05,5.52533336523674e-06,1.5786666852983135e-06
2,0.8544315149004482,0.3320624175617424,-0.09443677471140498,-0.022139338447746147,-0.0051902483034758215,-0.001216778917922314,-0.000285256827200605,-6.687680450597802e-05,-1.5688793097886524e-05,-3.72276445580706e-06,-1.0636469802151716e-06
3,0.15071226689002293,0.5378875566576263,0.8348487553836178,0.3126217997823884,0.07328966806223813,0.01718170649765447,0.004028011177182224,0.0009443437996449823,0.00022153592119624737,5.256784571484551e-05,1.5019384497493118e-05
4,0.8604723222060986,0.35321823169613287,-0.010533345451800463,0.34609260027484806,0.1297500030374492,0.030418018381059998,0.00713107967729056,0.001671840166719594,0.0003922010729169593,9.306466137739483e-05,2.6589903258032e-05
5,0.15097107379089456,0.5388039245836319,0.8393029445768758,0.3249705863146895,-0.10392962675050084,-0.02436480325876368,-0.005711987913964338,-0.0013391423540943341,-0.0003141526794807969,-7.454470359747464e-05,-2.1298486735398424e-05
6,0.8631415817223336,0.36244454157289313,0.02822940809654624,0.5099663067424263,0.8313040303709442,0.30277779998938475,0.07098202746767437,0.016641323615126005,0.003903928800373347,0.0009263559865365927,0.0002646731390187713
7,0.15131494574164667,0.5400075090396748,0.8442679997970279,0.3461085005579469,-0.01941168356649954,0.33525169213006845,0.12071426008901964,0.0283007563853611,0.00663914364508189,0.001575390017483678,0.0004501114335735866
8,0.8631685446993453,0.36254342897564246,0.02864570448930772,0.5117342733253737,0.8394231738941819,0.33111525787966145,-0.10774026737083957,-0.0252590792297906,-0.005925589163243636,-0.0014060720048306688,-0.0004017348585147109
9,0.15145673555408265,0.5405039669944057,0.8463891104224952,0.35506004382566575,0.01866460024024885,0.4959400424103367,0.8265982830852722,0.2931986764651185,0.06878219447890244,0.016321198687976417,0.004663199625697259
10,0.8631904156850104,0.36261998664853945,0.028968492208801124,0.5131358500237978,0.8453017547680909,0.35615902963032553,-0.024151711633460606,0.30639646461942316,0.10295084617275616,0.024429014346087217,0.006979718384603737
11,0.1514600397691495,0.5405154865686985,0.8464364032918342,0.35526465910120525,0.01953509825872084,0.49964254110964557,0.8429630322346368,0.35701694276900325,-0.10241439736175166,-0.024301721407865143,-0.0069433489736680076
12,0.8631984246404983,0.3626477655261217,0.029085169603178414,0.5136315012937774,0.847443917139132,0.36520588047537067,0.014327972602836966,0.46842315675477586,0.8162778380882494,0.28624817171868855,0.08178519191963361
13,0.15146124226529878,0.5405196948813865,0.8464539827941234,0.3553395541074936,0.019854674786904437,0.5010316006121891,0.8487898643878874,0.38184254933497114,-0.02120702683648063,0.28205820428285566,0.107415934688423
14,0.8631986900850462,0.3626486676996263,0.029088951985953574,0.5136476150489064,0.8475114935854112,0.3654969445538223,0.01556389135420101,0.47367630025787416,0.83928338182467,0.3786972757515243,-0.11977938025171694
15,0.1514620242711283,0.540522431961764,0.8464654507411381,0.3553880966854326,0.020061187744169495,0.5019111267303157,0.8525658328583622,0.3978116897890383,0.04672814009120522,0.5695618990942407,0.9978906282877937
