,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11
0,-0.2385903237659922,-0.07558925051119066,-0.02060566197559505,-0.00770773500303316,-0.0026628499160665344,-0.001884480357980086,-0.003149169597951603,-0.00877395049199284,-0.025653879734299303,-0.08573744311254075,-0.22153107753005657
1,-0.2752954182830223,-0.08721556704239788,-0.023766188120697508,-0.008868336339753568,-0.0029902937844421256,-0.0019683866452339773,-0.003059846742847109,-0.008364378332297898,-0.02439964863549354,-0.08152242750590138,-0.21076362435401944
2,-0.27521003745782857,-0.08700010706234025,-0.023029057133717855,-0.006928144992266046,0.0033393604567426866,0.01389042000569134,0.04111171344501183,0.12707391959101055,0.3759685697865857,1.2583333546149513,3.0821358917418036
3,0.028711976470038772,0.00936141594189337,0.0027725154880926086,0.001578305818111403,0.0023854848256509814,0.005388337050893218,0.014750053843296957,0.04511802086166957,0.13333831682251115,0.44621040884246665,0.8710546427588345
4,3.1708160379549457,1.061576548719636,0.2890218790504813,0.10721733869945448,0.03400175776325796,0.01795137891312777,0.020508901234211407,0.05049604359940076,0.14529984164712745,0.48464240346157134,0.7447583489052192
5,0.9560887114352131,0.39775530958379857,0.10827659663708858,0.04012971705844848,0.012598642672351919,0.006371863649116942,0.006697595943132721,0.015894413387291213,0.04549741759665551,0.15165576346671608,0.1816416857237319
6,0.7964149283889138,0.4082198697112574,0.11113171598956721,0.04120377479292188,0.012990359284672574,0.006690607455382747,0.007294736634676724,0.017603264869856618,0.050509802872564555,0.16841411743547402,0.1572264583134872
7,0.21064907630816,0.13480843517854832,0.03676510852210602,0.01379224525840262,0.0049006532366566566,0.0037410948962246946,0.006675586719946599,0.018895683173836157,0.055353179196213395,0.1850379851251849,0.13274154103504923
8,0.18954010671419705,0.14940862200690502,0.039928857654501826,0.01297294270651245,-0.0021919194670137663,-0.014970266928188872,-0.04585395728962378,-0.14234314629495845,-0.42133939297314194,-1.410264296577759,-0.7217147338639099
9,0.1685063440685307,0.16431655592229977,0.044297108629455316,0.015353636038526967,0.001169456088066075,-0.007486445879142896,-0.02542067767690052,-0.07986369587249272,-0.2366997207194392,-0.7923792669526961,-0.3821229586238076
10,0.14742534303565738,0.17915584868138598,0.04863027302304393,0.017681028558591074,0.004375813087655918,-0.0003870025222956504,-0.006056243667517455,-0.020660786534796215,-0.061745571676049354,-0.20690731387261016,-0.09893954040531601
